,GSM997636,GSM997637,GSM997638,GSM997639,GSM997640,GSM997641,GSM997642,GSM997643,GSM997644,GSM997645,GSM997646,GSM997647,GSM997648,GSM997649,GSM997650,GSM997651,GSM997652,GSM997653,GSM997654,GSM997655,GSM997656,GSM997657,GSM997658,GSM997659,GSM997660,GSM997661,GSM997662,GSM997663,GSM997664,GSM997665,GSM997666,GSM997667
93034,4.290758471,3.892060058,3.99379251,4.4417902719999995,3.935344267,4.260738914,3.742614526,4.328387752,4.344236116,4.157434029,4.152736808,4.08975233,4.340164393999999,4.1019662310000005,4.204214991000001,4.34599128,3.877556686,4.043863865,4.304079561,3.863716115,4.273721098,4.17793864,4.129739262,4.584691267,4.213194296,4.251127503999999,4.216763674,4.191329303,4.014168734,4.744001841,4.245064734,4.319995344
377677,6.200067562999999,5.253530456,6.3005058929999995,4.510397141,7.945348341,6.417714046,5.390149942000001,5.124279495,5.891722116,6.836018444,5.62339512,8.685376475,5.774298346,5.55321911,5.851463382,5.333648787,7.487835463,8.075557936000001,5.3368690260000005,5.975259274,6.195096863,6.816892301,7.148326181,5.4952090810000005,5.542561132,6.926026737999999,5.09356552,5.30739381,6.616692691,5.981821941000001,4.7250284019999995,5.627688598
57419,5.713283525,5.358577382,6.039690332,5.238243343,6.045684698,6.595102497999999,5.597103678,5.7631125910000005,6.472071005,5.808977876,6.995155973999999,6.547797947,5.58134864,5.182063735,8.455031979,6.158725552999999,6.8949022310000005,5.720804467000001,5.451148247999999,5.453612132999999,5.844131741,5.555247458999999,6.401397475,4.981874556,6.512402043,5.468934536,6.844279769,5.863699421000001,5.623892618999999,6.644797186,5.789590494,5.997153881
122622,5.642699277,5.936422365,5.441588039,5.7673178,6.610696816,5.701546156,6.5011827339999995,5.489851236,6.193938832000001,6.778272127,5.239269556,6.512395311000001,6.085781305,4.479353491,4.860569831,6.43570811,6.5809829010000005,5.639982246000001,6.348239153,4.862990428,4.259499958,5.64887941,5.743124925,4.725468338,5.519197169,4.65020539,6.096943315,5.507408572999999,6.111629491,5.4731600920000005,4.443066339,5.49572261
27124,5.224654576,5.565567592000001,5.416058206000001,5.527100943,5.502962202000001,5.348402766,5.602398064,5.685443139,5.562531487,5.479769987999999,5.45097915,5.225527197,5.192531987,5.769959124,5.486212194,5.647972804,5.162337975,5.467241098,5.188328292,5.476460606,5.360196049,5.787091822000001,5.472814079,5.622740395,5.622560774,5.211072874,5.412379969,5.025040547,5.143683112,5.782021489,5.371494516,5.770416142
23545,5.772755326,5.745495772999999,5.839853002999999,6.582077378999999,5.026345648,5.9609461679999995,5.641671678,6.664685546,5.834177594,5.612558166,6.111974165,5.745887355,5.091951531,5.769831191000001,5.60807889,5.143222963,6.081437662000001,5.80092886,6.211011267999999,5.847693669,5.783715654,6.562600504,5.632361132000001,6.488407044,6.6656803170000005,6.680419034,5.4202960970000005,5.634038165,5.919945212000001,5.7335690360000005,5.7510745320000005,6.3890321629999995
266722,4.399025952,4.389708756,4.394167377,5.314042484,4.5188545819999995,4.463976136,4.532850847,4.305928831,4.260963391000001,4.587529756,4.054008509,4.732084225,4.0223937880000005,4.580280473999999,4.115020749,4.414960047,3.941933778,4.2646547439999996,4.557279123,4.677134639,4.653127677,4.057382354,4.572679376,4.643762678,4.06460121,4.054082281,4.918532268,4.4327922619999995,4.101534534,4.736309874,4.380603429,4.515701878
5148,6.048785562000001,6.352302927,5.746427577,6.708858792999999,6.2399941729999995,6.238672602,5.842241455,6.189639251,6.062600409,6.373422155,5.9151701270000006,5.927636078,5.978272927999999,6.5085686879999995,5.880681045,6.392579052,5.978272927999999,6.0994202589999995,6.184967915,6.11960529,6.067494774,6.214121988,6.361991946,6.249083907999999,6.003774813,6.410884277999999,6.159593523,6.175694142,6.165295282000001,6.272887977999999,6.50147514,5.931705442999999
5034,10.474231199999998,9.058983731,10.03638153,8.476043306000001,10.02535716,9.318936634,10.82618191,9.682804311,10.38270738,9.305403432,9.436431095,9.818767694,11.72349852,8.311830472999999,9.095194031,9.281553922,10.23819407,9.444925015,9.170320586,8.73699582,9.169839477,9.086216267000001,9.71348216,8.627136758999999,9.432340368,10.82652145,9.115983791,8.687586805,9.830491095,8.841116582,9.61048357,8.908843852999999
79581,7.825303337,7.506981201,8.276655647,7.239461051,8.202934461,7.575532629,9.025166039,8.090759306,8.030975084,7.059034955,7.614917857999999,8.240982729,9.646443438,6.842353195,8.963368284,8.041698611000001,7.59779255,7.38645388,7.117549094,7.336504754,8.163846421,6.901969096,7.776417295,7.287591029,7.698215534,8.85219289,7.645188398999999,8.11555462,7.941349223,8.002386993,8.112958492999999,7.858280654
51227,8.566563472,8.590921257,9.255329842,7.314444458,8.805059479,8.403890757000001,9.149823041,8.508103858,8.556738146,8.137766852999999,9.01469208,8.606529761000001,9.123633084,8.082763767000001,7.638033875,8.855836462000001,7.937931185,8.986816803,8.890106247,8.624141171,8.472125561,8.606885084,8.107724671,8.483402478,7.970478312999999,9.0971756,8.969728257,8.963148056,8.85116885,8.070302387,7.843603836000001,8.354748835
5833,5.545289008999999,5.100089138,5.519985779,5.319043174,5.529827138,4.894879205,6.404026792000001,5.414504034,5.766066851000001,5.496360482999999,5.236353723,5.400602192000001,5.388229617,4.825357,5.477267561000001,5.3947035020000005,5.406612281,5.150628088,5.09164295,5.628962941,5.235989152,5.125192446000001,4.976285671,4.913158125,5.09130046,6.2217102529999995,5.022516125,5.0897737439999995,4.89676089,5.124765558,5.2915678360000005,4.8091781739999995
79896,6.597599262,7.256582171,6.35903572,5.9744557,6.099084248,7.1086247270000005,6.944461688,6.305862778,6.162746733,6.307320542,6.67833256,5.980206996000001,7.156302941,6.374541142999999,6.366929588,7.091506884,6.604895989,6.805256278,7.6525682470000005,6.617857691,6.301508544,6.808488017999999,6.39541153,6.241294363,7.021400852999999,6.1593025710000004,6.717124312,6.702971585,7.573822365,6.582039677,7.385610937999999,6.585685325
496,4.352680145,4.287269995,3.8125847019999997,5.037911674,4.054756277,3.8813950839999998,4.1213656389999995,4.010799126,3.781022488,3.9330502469999997,4.251808906,3.688616302,3.828887286,4.169723737,3.74487899,3.925080715,3.907192302,4.157731028,4.023184803,4.222626927,4.365496977,4.771532522,4.073191983,4.179022852,3.99106558,3.850350227,4.123264577,4.189541675,3.929029847,4.067769395,3.884987417,4.03497482
23396,6.301515853,6.751111288,6.798038312,6.968407497,6.7961522720000005,6.104814103,6.513336636,6.4982490010000005,7.080675297999999,6.759736022,6.387461761,6.974534461,6.762139762,6.671149787999999,6.677067299999999,6.504387774,6.836402832999999,6.851553364,6.5430322610000005,7.375451771,6.906941278,6.54719468,6.8537705639999995,6.706479087000001,6.313571208,7.771111342999999,6.301369812000001,6.7344177929999995,6.550091632000001,7.1510531429999995,7.342116096,7.265473547999999
8529,5.120118102,5.328209182,5.182851863,5.685460032999999,5.164646653999999,5.373146792000001,5.274647611000001,5.027019337,4.597813123,5.439328487,5.075077178,5.108465377,4.80506764,5.813830318,4.7838234360000005,5.460866843,5.003955801,4.866435475,4.912254751,5.079549509,5.106508733,4.861866058,5.067695252,6.060485092,5.005789518,4.762857627,5.082544403,5.4683195829999995,4.797023049,5.772638247000001,4.902186288999999,5.187275872
66002,6.65313501,7.061484129,5.925520937999999,7.1740042310000005,6.295363254,5.834257952000001,6.444928394,5.794577911,5.7969385860000004,6.963083137000001,5.90067983,6.742553011,6.121085452999999,7.214682122,6.344764582000001,6.127026008,6.204326922000001,6.301342547999999,6.051099557000001,6.78964348,6.497837412999999,6.384201825,6.534639019,6.790690431,5.744111575,6.6279943160000006,6.44201671,6.60603371,6.398426876,7.511892054,5.88861374,6.8653330210000005
11283,3.227192802,3.507385662,3.257221535,3.9351478419999997,3.293662176,3.264738289,3.5019991189999997,2.87635365,3.549055353,3.683573651,3.165571809,3.217861277,3.141678063,3.651770192,3.317356766,3.1692024389999998,3.1749731910000003,3.311655951,3.3123988260000004,3.2019085830000003,3.3076707830000003,3.270819915,3.3132258219999997,2.92213604,3.390122995,3.437180613,3.3674668760000004,3.748385435,3.2429266869999998,3.4088645719999997,3.293662176,3.4300452519999998
4051,3.938865355,4.5048582580000005,4.728382638999999,4.2694368769999995,4.439177852,3.7213619760000003,4.215135535,4.0480116960000005,5.108195928,7.841425737000001,4.245836168,4.430952565,4.441058729,5.414887229,5.9531485239999995,3.9986978580000003,4.226961361,4.740609618,4.789403235,5.010694818,3.5962844169999997,4.476170532,5.248139653,5.150613917,4.011054602,3.765552935,3.973540321,4.770674326,4.1406490080000005,4.8089037,3.4337332610000004,4.36385232
5138,4.841761238999999,5.791092927,5.432209059,5.8500462220000005,5.450664622000001,5.826811005,4.990325949,5.191994241000001,5.127241965,5.82577126,5.5756595010000005,5.506558649,5.339807663999999,5.94960422,4.940203009,5.477437954,5.40388983,5.377562896000001,5.272783935,5.585705815,5.746642597,5.723979696000001,6.063984055,5.407998857999999,5.55484451,5.716369612,5.852471634,5.660208705,5.496893125,5.3616275,5.709500274,5.661548273999999
8372,4.546205693,4.9825924619999995,4.581334937,4.755184808,4.500051622,4.348424132,4.915478056,4.7673939260000004,4.395672506,4.6845122969999995,4.530966387,4.677172363,4.411204638,4.631704192,4.444386486,4.299682638,4.482314201,5.204336758,4.380703704,4.896538791,4.5404512939999995,4.77781219,4.30472869,4.3888900589999995,4.300461164,4.763065451,4.104010124,4.816201754,4.293229221,4.689836794,4.887294133999999,4.475707589
5407,5.004922768,5.296419009,5.161276336,5.481970313,4.763834643,5.442897563,4.808002811000001,4.988437637,5.032376769,5.120685364,5.090200081,4.94896843,4.845480055,5.313838458,4.834448552,5.137875851,4.89515373,5.178874265,5.3089265889999995,5.423607511,5.11768513,5.080688464,5.225788103,5.37738227,5.129209105,5.437246612,5.146565943,5.128137354,5.08635712,5.252666198,5.226203896,5.496792836
5333,8.203913827000001,8.544768453,8.166553589,8.56982105,8.268267682000001,8.430925932000001,8.496719014,7.8871584320000006,7.885756051,8.334252176,8.397691109,8.137448601000001,7.681095687000001,8.555307852,7.8498981610000005,8.199737281,7.8716154970000005,8.461673276,7.892886732999999,8.111322657999999,8.123960288,8.372632926,8.212688919,8.145896955,7.976865716,7.961331727999999,8.266722275,8.109604082,7.819477404,8.595848641,8.18071674,8.471703656
957,7.314885482,5.931214225,6.68187845,6.367033822000001,7.150532236,6.316775815,6.1586551410000006,6.07773655,6.7215110860000005,6.864990897,6.93638825,6.959711776,6.7319123020000005,6.132216735,6.030811731,7.133887904,7.2861855460000005,6.219605626,6.638435584,7.353750426,6.680100966,5.897261868999999,6.327449696,6.920430202,6.41399194,6.163176711,6.7167776439999995,7.0779768679999995,6.570651916,6.948500853,6.716847221,6.2082031220000005
1645,4.276382763,4.029584436,3.9511768419999997,4.05013428,4.293354594,4.048085146,4.300639348,3.8666112339999996,3.9748680010000004,4.737107738,4.023745938,4.10658407,3.91999914,4.281429225,3.812315108,4.540530219,4.022383994,3.880833275,4.02999352,4.219192132,4.094548726,3.9322140389999998,4.27792046,4.107549733,3.843677177,4.0661509339999995,4.017165447,4.140292082,4.022059545,4.3984495489999995,3.918464132,3.96125261
2650,5.77690252,5.478160205,6.446045767999999,5.172093775,5.305109229,5.669094495,6.087335896,5.911211188999999,4.9966277880000005,5.788027923,5.62044505,6.169848784,5.95560948,5.324830523,5.057562565,5.847562708,6.091159445,7.4355129920000005,5.411424762999999,6.083164287000001,5.704018989,5.210725902,6.016456461000001,5.574282042999999,5.536447542,7.650178200000001,5.85756839,5.288690048,4.98002272,5.325988145,5.281912625,5.237801561
3767,4.79505549,5.147793129,4.494203449,5.370338404,5.020844806,5.500753435,4.894416546,5.01803771,5.067892105,5.621793611,5.223633588999999,5.042888344,5.277249117,5.3085133419999995,4.713738996,5.501717737000001,4.432918409,5.1065806369999995,4.993743656,4.9182100669999995,5.173183309,4.990853075,4.835746497,5.234478621,4.714087356,4.858316975,4.819331373,4.947952173,4.965344475,5.470190709,5.07938333,5.193481043
341947,2.9149450139999997,3.2509351110000004,2.935016498,3.225368675,3.266457655,3.0012960989999997,3.106245406,3.565911083,6.416666257999999,3.040709118,3.050855075,3.059806022,3.023373986,2.859232013,3.0237454589999997,7.4813624370000005,6.734006858,2.9261025189999996,2.973490625,3.012138826,3.161140425,3.028337651,3.149850494,3.165087148,2.9987682810000003,3.006725985,3.334866678,2.844153442,3.058269152,3.029208026,2.789652341,3.029337485
6572,4.013389749,4.3772717430000005,4.360344373,4.155026701000001,4.246957246,4.352220741,4.209029192,4.370527914,3.964732909,4.620160631,4.356680225,4.298687893,3.9408018119999997,4.392645334,3.867077273,4.33210824,3.639977861,4.511544615,4.2239916939999995,4.365849057,4.20166851,4.274437906,4.287127703,3.880615732,4.157553173,4.5958302060000005,4.391160972,4.014346487,3.9689451960000004,4.83622785,4.203702485,4.058166169
124,3.849128525,4.141389805,3.887029485,3.6732473,3.824567342,3.64655774,3.866935185,3.402276137,3.678179863,3.63280827,4.203410478,3.5656336960000004,3.220036828,3.5274986360000002,3.417623709,3.9039626860000003,3.4680776680000003,3.433610513,3.50569098,4.102660373,4.298046177,3.595323707,3.730644841,3.694812101,3.40808837,3.464697684,4.021917014,4.017225265,3.526237294,3.725357437,3.531458007,4.428701867
5320,5.80066503,5.762155732999999,5.73296575,6.0543164879999996,5.943385869,5.761452847,5.580661134,5.790348077000001,5.990151631,5.677487602,5.835329635,5.728665744,5.59451721,5.987539712,5.670319749,6.146998469,5.787237471,5.717737517000001,5.583837445,5.644029486,5.797022394,5.781746407999999,5.797957326000001,6.030338661,5.738641822999999,5.69211282,5.746102581000001,5.8685516710000005,5.4808974720000005,5.886111316,5.872106037999999,5.541377799
10991,4.2533608769999995,4.834006204,4.513996164,4.919347791,4.582238426,4.73072682,4.2329367,4.508391798,4.70530302,4.360923173,4.955418736,4.539681292,4.547343357,4.750924993,4.447238859,4.588087198,4.4812086419999995,4.82619232,4.284977658,5.23431,4.564535769,4.643099594,4.267746405,4.807218497,4.5656830180000005,4.502024689,4.265372366,4.432809186,4.564589343,4.587444763,4.6041463469999995,4.999394379
1806,8.744478001000001,6.5410673489999995,7.2262636670000004,4.3139424260000006,6.868064032,5.4680315329999996,8.25956009,4.507027498999999,7.5804791289999995,7.684625616,7.329529335,10.0090665,6.565200149,5.436796537999999,5.928080126,4.452595003,6.0566363160000005,7.818925652999999,4.13458786,6.793341575,4.97521238,7.007114175,7.176956357000001,8.220395803999999,4.965730413999999,9.887901682,5.17194458,6.629033786,4.41109828,7.106673382,5.408099237999999,7.093360402999999
169355,3.6123884989999997,3.841981894,3.6389095289999998,3.765942869,4.10005355,3.5775953439999997,3.619700033,3.7283948469999997,3.66166379,3.70026659,3.78885834,3.720778928,3.690346405,3.49319302,3.6649039219999997,3.826536812,3.63406389,3.952553566,3.9546812339999997,4.100052079,3.5586599519999997,3.604026067,3.732161979,3.986874537,3.538485272,3.5995298310000003,3.6169805160000004,4.104465015,3.594405796,3.627907707,4.376920598,3.6018804230000003
7390,6.6790571860000005,6.126373695,5.117194133,5.296275426,6.756676757999999,6.1094927629999995,7.031382809,5.9595424889999995,6.761854176,5.986692081,5.589519703,5.856647365,6.369051945,5.53021207,5.537202121,5.79447374,6.439414287999999,5.817155988,6.061162492999999,7.296158436,6.234214893,6.209991454,6.296498603,5.625281076,6.186356886,6.3973707310000005,6.966352144,6.1272845689999995,5.4135663439999995,5.493352061,5.903148937999999,5.771284972
30814,5.180347953,5.258416316,4.946991051,5.302366162,5.236573597,5.409019151,5.2024090780000005,5.387463884,4.908233322,5.165929349,5.5156188760000004,5.055101198,5.240756016000001,5.653354472,5.293171766,5.009783981,5.069072454,5.530133517,4.894645662,5.24372298,5.105183096,5.226041513,5.351923429,5.246580658,5.147683577,5.650959573,5.112718735,5.044391386,5.111533774,5.613896400000001,5.0560335180000004,5.211112021
4697,10.20111001,9.874810007999999,9.550043663,8.868123427,10.45167332,9.700733389,10.815598300000001,10.34160969,10.33576565,9.485184918,9.367955468,10.45313223,10.98948154,9.587976794,10.3154127,9.859712656000001,10.28205311,9.860155969,10.90533579,9.812429921,10.37929598,10.41832703,10.03796856,9.716506399,10.52096251,9.965090291000001,9.158718351000001,9.251985972,10.03152014,9.605914142,10.15070729,9.554925365
4128,6.2228911270000005,6.072272544,6.185072507999999,5.768323143,6.828947637000001,6.294721202000001,7.069124155,6.457431677000001,6.90109184,6.50238262,6.0906764970000005,6.121706807000001,6.154701876,7.34727611,5.9789517089999995,5.935187038,6.199619977,7.15385215,6.788818402,6.169693624,6.405478641,6.2856454589999995,6.653693967000001,6.207923282,6.76240992,6.092400083999999,6.043705011,5.852585853,6.45210186,6.054439474,6.1841366739999994,6.169693624
36,6.2287350770000005,5.732045961,5.740329945,5.78796768,7.352111552,6.556544071,7.924564051,6.295252035,6.418076219,6.875350503,6.807822213,6.2120654360000005,6.460102051000001,5.993593641,6.74001073,5.767411795,6.894266667,7.131089087,7.139495033999999,7.470647737999999,6.9187271379999995,6.811977375,7.470915476,5.912328574,6.895563345,6.123762451,7.181355306,6.46872098,6.592101007999999,6.133782587000001,6.256349319,5.796705311
131,4.993187979,4.183281421,4.302810332,4.659061808,4.543639342,4.758774096000001,4.406774321,4.3902845269999995,4.2462220639999995,4.755775677,4.565243143,4.551381451,4.4088668360000005,4.3082458180000005,4.323957303,4.472540304,4.380952475,5.004488011,4.397048005,4.103253327,4.68532537,4.594230864,4.66951666,4.154568874,4.384159167,4.157204439,4.464499765,4.326336203,4.49810717,4.448737994,4.137660736,4.137660736
438,4.632721074,4.632594146000001,4.546302105,5.245927623,4.635937575,4.424530755,5.092231449,4.3692273980000005,4.047032608,5.082277862,4.5847586819999995,4.371385736000001,4.587790181,5.049746698,4.615866002,5.110502793,4.336805265,4.620472069,4.433559736,4.364802901,4.515367572,4.908267113,4.600345596,4.33043182,4.369381563999999,4.193475231,4.608662497,4.797589254,4.638842793999999,4.595891396,4.504844062,4.5960596769999995
2712,4.26541127,4.204906981000001,4.342956872,4.544777638999999,4.411388552,4.642108728,4.473183668,4.459871725,4.396150402,4.438243844,4.345785371,4.163348589,4.563417828,4.128048015,4.456746159,4.32667358,4.36630558,4.800559091,4.30483125,4.562966144,4.611769418,4.262131283,4.293077213,4.54955778,4.268062639,4.309579365,4.232412506,4.05056596,4.1291062069999995,4.516860731,4.206125987,4.449105437
6817,5.4617561210000005,5.207608583,5.379765943,6.365745878999999,5.401846593999999,5.122757039,5.772648427000001,5.2877313169999995,5.497792756,5.543732058,5.3270028,5.405283526,5.605092477,5.37942755,5.900148147,5.662360129,5.55321911,5.562388495,5.595952866,5.313600023,5.568992055,5.311782654,5.181214813,5.798548659,5.1306061519999995,5.460361262,5.478583036,5.313092852,5.544246147000001,5.787769617,5.323500564,5.201548628
27010,5.122525133,4.644462019,6.220412704,5.049727527,6.3150342010000005,4.633092261,4.771203599,4.293607966000001,4.58913011,5.645846784,4.697324804,5.51174461,4.8934918210000005,5.709120179,5.216411164,4.968997374,4.41236202,5.026381845,6.532133837000001,4.495428148,4.3170448530000005,5.0404877489999995,5.263881746,4.868724226,5.043963326,5.8672379139999995,4.437894541,4.934610706,4.787841339,5.28100017,6.384694011000001,4.248866205
6536,4.535559996,4.797942171,4.660520063,5.158481944,4.643173547,4.713681655,4.614930328,4.918078007,4.486264018,4.478186697,4.675983651,4.4313653010000005,4.31390051,5.067559388,4.432786262,4.53263714,4.382854844,4.644098466,4.577381104,4.697738835,4.607580777,4.623603593,4.408678472,4.640058425,4.57151364,4.645279997,4.43575616,4.4873641630000005,4.652221645,4.822615927,4.522634465,4.548415267
4122,7.4124099,6.951136901,7.5744101079999995,7.789124815,6.976548294,7.400753092,7.838922597000001,7.87109066,8.020581587,6.9421774339999995,6.7360903720000005,7.555369023,7.164253777000001,7.695786328,7.65121424,6.515175116,7.576324014,6.765770784,7.575099936,8.023867366000001,7.309002196000001,7.3541412,7.651356761000001,7.201936676,7.24841988,8.140355928,7.05258021,6.73888539,7.626086491000001,7.007604576,7.641153699,7.123276347000001
125,4.963159068,4.354817938,4.352562494,5.813226727000001,4.463186487,4.549579884,4.861044314,4.409564347,4.456606736,4.735823604,4.418481548,4.541172275,4.689464834,4.560324208,4.544154205,4.6802344730000005,4.593032581,4.575251066,4.362425623,4.4381570230000005,4.488311895,4.369765586000001,4.631466207,4.657381016,4.223328014,4.443187269,4.482955031,5.031475148999999,4.440669062,4.913418398,4.44594415,4.643759545
7366,5.327011445,6.829730046,5.535367657999999,6.536532785,5.3738435970000005,5.17917216,5.8831221320000004,5.805292508,5.2541890780000005,5.2722203389999995,5.233180804,5.412162092000001,5.6805906660000005,5.368469731,5.412528385,5.369153466,5.3628099460000005,5.197811944,6.260279253999999,5.875770362999999,7.143936701,5.330824178,5.235580333,5.3530086930000005,6.4359746289999995,4.895229269,5.717625946,5.3395876630000005,7.867006247999999,5.50394352,5.456746825,5.292714753
100,6.168158222000001,6.183600865,5.918444377,6.031687797000001,6.328719724,6.770910054,5.601575082999999,6.740220128,6.794370689,7.006156223,6.451788608999999,5.733083689,6.141495847000001,5.0951672,6.439553326,6.687245719,6.130255475,5.766292506,5.706525006000001,5.715863871,5.911576618,5.563002762999999,6.336266372000001,5.832581995,6.450087396,6.971725207,5.991599831,6.365191082999999,5.434656648,6.678673774,6.112006093,5.805607865
80055,5.3568227230000005,6.118213999,6.24780231,3.047246325,7.815048448,5.839666837999999,6.659142773999999,6.294830447000001,7.02669809,5.830200662999999,6.373714584,5.121213808,6.338282249,6.951955964,8.005661116,5.184238726,7.411748312,5.467241098,6.9439337839999995,3.535155185,5.584365263,6.322490427000001,5.599025686,5.590700862,7.230338337999999,6.333614336,4.66864018,4.0034693610000005,5.856043967000001,5.944999763999999,5.351180195,5.27761321
51703,7.925875349,6.410166293,6.363997358,6.069980268999999,6.986992672,7.844857596000001,6.486314403,5.8746751360000005,6.787050632000001,5.548561487000001,7.228044317,7.761170755,6.127817676,6.493506912000001,7.130716349,5.285041971,5.805282781,6.30250997,5.245386056,6.930556768,7.27368324,6.932205691,7.60889764,6.767959329,5.56272093,7.339626845,6.191498177000001,5.93202116,7.497906148999999,7.197755781000001,6.480388509,6.403373429
6799,6.895139337000001,7.377963537,6.923115083,8.997161477,6.7964362110000005,7.039226576,7.2477767470000005,6.585041437999999,7.725155332999999,7.65729045,6.982010312000001,6.984826237999999,6.409141923,6.696606042000001,7.628791781,6.999643495,6.6430449629999995,7.058807595,6.956888144,7.123167388,6.704645433,6.745190448,7.078280275,7.436859246,6.306601262,7.2050245760000005,6.782346027999999,7.052184777000001,7.358587782000001,7.183886322999999,6.98867614,7.086578237
6583,6.258399169,5.257123613,5.456464475,4.699971081,5.015431512,4.946928835,5.041226565,5.426525408,5.170149897,5.140229021000001,5.544693785,5.152311502,5.864792186,4.9557705080000005,5.150058888999999,4.7814287019999995,5.608687553999999,6.809830863999999,4.8072737739999996,5.566994031,5.843198462999999,6.9329170929999995,5.336352113,5.502695446000001,5.056382838999999,5.734830396,4.924974786,5.73925497,5.812955145,4.970396044,5.028977973,5.550610357999999
9583,7.845040962000001,5.813214327000001,8.050892177,6.122360252000001,7.454591216,6.0789707029999995,6.1628947389999995,6.767417192999999,7.005231465,8.00903015,6.635386147999999,7.834386117999999,7.656446762000001,6.411706303,8.278611596000001,6.672646841000001,8.265345972999999,7.197245586,7.795732672000001,6.977654444,7.220338729,7.332697623,7.452394933,7.422653727999999,8.975655289,7.533401502999999,7.326979643,6.632656817000001,7.743745567,8.070740837999999,7.038328562,6.795864767
5265,9.306727766,6.108756791,8.459994187000001,7.25641133,7.966865059,7.783710602,6.632443812000001,6.178834206,8.091593238,8.685878212999999,7.212317904,7.546973438999999,10.28430478,5.95483183,8.008181126,5.945103907999999,5.4390931160000004,8.839273056,5.979016199,6.55870124,8.363962136,10.76337141,6.945847414,6.863309269,5.413810271,10.1141964,6.103924555,7.313286547000001,6.3848906979999995,7.518630077,6.44223482,6.972144097999999
91373,4.056306066,3.86178278,4.033485601000001,4.4820751780000005,4.246900031,3.998883593,3.808693762,4.187446313,4.072814337,4.055552444,4.067988527,3.959949847,4.30499841,3.8665197210000004,3.9912126430000003,3.827989782,3.9531242189999998,4.074545712,4.04477822,4.255140882,3.991099489,4.024466867,4.195424475,3.8963649639999995,3.642426538,4.018123305,4.0184442030000005,4.19042763,3.9430557569999998,3.784100783,4.062500331,4.046693434
6584,6.315063157999999,5.957338517999999,5.964901576,5.963230543,5.7664237289999996,5.948329946,5.712037047999999,5.55340183,6.425013951,5.696204845,5.766708435,6.126322621,6.034622625,5.872467826,6.31399914,5.835120334,6.606330296,6.978871149,6.066119565,5.876027242999999,6.72162592,6.720516195,6.359114002,5.957629363,5.9270787160000005,6.258066092999999,5.917874021,5.633401439,6.635409575,5.903786113,6.256636895,5.853788521
81031,5.6556209189999995,6.929766345,7.337869505,4.390777452,6.797447303999999,6.496179718,7.158769658,5.113332,6.6307413,6.826498097999999,6.391205782,7.145106772,7.566231125,6.714570188,4.766207085,6.441202552999999,7.640143711,6.52785122,7.586089242999999,3.468723958,6.039816852,6.643362275,7.649542185,5.454617656,6.698448805,8.631256626,6.639100111,5.946801376,7.574554397000001,4.716863345,7.2511984389999995,6.039055517
64078,6.007414043,6.410936112999999,6.057343818,6.191503086,5.94137358,6.348265888999999,5.543901743999999,5.837221864,5.705428766,6.034921249,6.360926132,6.792511421,5.301072735,6.403368049,5.966344065,6.39826316,5.782688107999999,6.36824529,5.763290474,6.2905744839999995,6.51203503,6.442426795,5.894719134,6.034584069,5.497799357999999,5.895132446,6.171231672,6.84747988,6.054398705,6.027030002999999,6.51879528,5.812634227
23556,6.6838115060000005,6.474372836000001,5.583416904,5.293399497,5.885248663,4.815309223,6.127296369,5.718381614,5.778633361,5.247455643,5.45820812,5.414490156,6.47332496,6.034829271,5.972042639,5.626167642,8.00436907,6.5378997729999995,6.027335334,5.845651235,6.844068113,6.065536031000001,5.7006461470000005,5.874927006,7.649177078999999,5.547364201000001,5.604671037,5.46344818,6.1497144310000005,5.848527422999999,5.807036555,6.098915915
955,8.699664706,7.918465134,7.164705103999999,8.856000438999999,7.470209854,7.349909189,8.790302938,8.493486621,8.211423861,7.081032,8.031201599,7.736959061,8.798876817,7.846214292999999,8.754096879,8.382397227,8.768976301,7.947749829,7.399394872999999,7.475998474,8.600666315,8.161393889,7.881185205,7.858268936,9.097931649,9.667280173,7.648457167999999,7.791100373,8.560856429,8.601921772999999,8.499417683999999,7.803625969
5167,4.924241307,4.951665751,5.736379573,5.548319029,9.519325607999999,5.295525829,4.88732689,5.285241642,5.2589875180000005,5.10369351,5.725514528,6.362590327,4.949025092,6.548057834,5.280693488,6.586881872,6.6314953270000006,5.117570767,5.568086458,5.549713633,5.06319465,4.93974568,6.036678291,5.188865394,4.965730413999999,6.920085149,5.432246289,5.713604822000001,5.2302801269999994,5.301811771000001,4.919008239,5.128609924
6120,9.660811099999998,8.16690019,8.657833209,5.373385143999999,8.927699484,8.217680228999999,8.719967265,8.029361125,8.383264835,8.8551643,8.814622897000001,9.099056333,9.215992272000001,8.167501674,9.137280063,8.941175728,9.32674727,7.433000025,7.745254957999999,9.669543641,8.515560339,8.253431888,8.659312886,8.047438396,8.162126895,9.504062511,7.966719645,8.127953289,9.194956113,8.062893427999999,8.218985462000001,7.412125952999999
114112,6.399027723,6.8924047470000005,6.856529385,6.007811721,7.012777343,7.586046105,6.766520702,6.325402327000001,7.416785923,6.205488308,6.932826492,6.8379640639999995,6.357937716,6.123852863,6.894540576,6.569521675,6.1045204879999995,6.310475876,6.590554202000001,6.727526535,6.218213792999999,6.357388885,5.991175297000001,6.2714721760000005,5.949784537999999,7.281606038,6.227009301,6.310876255,6.674940739,6.155982343,6.0870994629999995,5.944698698
