,GSM997630,GSM997631,GSM997632,GSM997633,GSM997634,GSM997635
2731,4.4568640760000005,4.665312074,4.4639422689999995,4.378478422,4.006484604,4.5505678430000005
788,6.96798609,6.659818036,6.97446734,6.865144578,6.778418754,6.495670639
767,3.939353961,3.160601778,3.613716025,3.552880231,3.535103098,3.6404748060000003
9377,10.86185697,10.58797675,10.85885529,10.41304799,10.40829007,10.33819659
4351,6.4395487220000005,6.341724073,6.418872761,6.417058371,6.2823447439999995,6.867620969
26873,5.679859883,5.707206056,5.753068409,6.2948833870000005,6.250646754,5.532360927999999
5198,6.46238834,7.17657851,6.83645212,6.319738213,6.7320683720000005,6.430165185
54344,7.998794897000001,8.167568833999999,7.459614434,7.869527555,7.983455842000001,8.265284691
1537,8.533704444,8.474419662,8.56330112,8.318236452999999,9.26437657,8.608703396000001
1585,5.473013065,5.003812685,5.083336205,4.606068639,4.525494844,4.857559765
2517,9.575245897,9.118030972,9.568052501,9.180146727999999,9.375966054,9.30628654
242,3.718457868,3.2964954989999997,3.497264087,3.244042522,3.281324218,3.327525809
246213,2.561178843,2.7292442660000003,2.5147839519999997,2.6530173809999997,2.5402966069999997,2.5318471369999997
247,5.279159114,5.261013468,5.077835608,5.545520327999999,4.813790115,5.11486716
51268,4.347163206,4.56756899,3.779552817,3.63682818,3.35237743,4.482195958999999
10331,6.0818754639999995,5.51013607,5.231878714,4.926523427,4.691961008,5.146808882
22928,9.710352729,9.754173795,9.803462624,9.481038113,9.911453352,9.349331242
79077,9.275873489,9.179523842,9.267006912000001,8.869449025,9.084430765,8.914190771
284273,7.48048752,8.425331274,7.737089264,7.897016547000001,7.46620425,7.673340383999999
7054,4.088196255,3.414711403,3.52727123,3.6946305269999997,3.5655887710000003,3.6837690789999997
2147,5.583792032000001,5.107030293,5.185587958999999,5.03721008,5.14481588,5.623310704
1582,3.897858934,3.832464037,3.512988897,3.7103408669999998,3.355794442,3.674367502
166012,4.021888959,3.843755241,4.164589126,4.0262071630000005,3.625009655,3.7052009960000003
120103,6.721398699,6.615923049,7.027636707999999,6.741146116,6.133514514,6.345905707999999
284129,9.78044286,10.80907025,10.33854813,10.19245535,10.42601625,10.45565698
79813,6.609434825,7.427426266,6.968038091,7.002926099,6.844247287000001,6.92898867
6448,7.643383222000001,7.62475466,7.742833502000001,8.420611156,8.041285213,8.351499892
55343,6.159456877999999,6.116803998,6.63619034,6.458576636,6.541669252,6.560229819
6517,3.49198419,3.517348535,3.65348493,3.70800921,3.489161695,3.8274470430000003
84890,8.534487477999999,9.680886759,9.218058844,8.787771925,9.361037599,9.268013574
3418,6.444979152,5.7977026910000005,6.1670952439999995,6.296765263999999,6.806422372999999,6.223037153
339221,5.81156059,5.21375273,6.038039717,5.80906096,5.762195257,5.846374537999999
2131,8.302576277,8.431223848,8.389151303,8.43600392,8.013303013,8.246834679
6472,8.712830794,8.682511883,8.894311042,9.038259287,9.20428556,9.244867734
8513,4.154070631000001,3.6123432980000003,3.635011995,3.947802063,3.71455908,4.0390088010000005
9951,4.2948362,4.081542248,4.173895661,4.524230594,4.386209954,4.510821225
23236,10.10955145,10.02975732,10.81417064,10.50228365,10.10794002,9.8976298
79087,5.406234368,4.941141762,5.219961885,5.16164747,4.855252194,5.390398958
50614,6.325580919,6.55750279,5.7322766110000005,6.176291326,6.539220721,5.939435082999999
2747,2.891481166,3.013027544,2.587165581,2.983174342,3.0296497810000003,2.855889263
83733,4.303824059,5.187670941,4.426894011,4.046560122,4.262623014,4.496397174
5831,6.900788562000001,6.222306934,5.975750506,6.825862261,6.978252591,7.093836548
6546,9.535858598999999,8.681508932,9.742526256,9.306528567,6.7443456920000004,6.985235181
89874,2.9580283539999996,3.281643803,4.188114897,3.0284851489999998,3.3038417860000004,4.125181263
18,8.513422257,8.297904174,8.508826406,8.84949116,9.144859149,8.300624942999999
1468,4.435334384,5.001269634,4.60637224,4.8038427530000005,4.533727064,4.926090258
125061,4.956616757,4.585847408999999,4.565492622,5.002622576,4.884220517,5.296739806000001
4166,4.518713923,4.244495337,4.383964354,3.9954735919999997,3.78699071,4.161432717
4707,10.81230052,11.09300079,11.13711493,11.10476823,11.46656718,11.28014505
7378,6.113230852999999,5.2675811580000005,5.368374446,4.990853075,5.608551733,5.068799183
10317,4.37457921,4.548517889,3.999723186,4.071369793,4.328406372,4.560905104
387893,5.256652725,5.4905129939999995,5.820840887,5.515931121,5.672529099999999,5.865922858999999
256435,5.762577956,6.104819152999999,5.615156111,6.442870291,6.263523611,5.613768144
29796,9.607908852000001,9.772801806,9.740846923,9.672133464,9.845812668999999,10.10329523
283871,6.731177517999999,6.057060811,6.46432385,6.018056629,6.2578107560000005,6.364103691
220,10.67492569,10.79875071,11.36134913,10.76056834,10.42920842,8.051604435
8398,7.013494884,6.757900792,6.73465974,7.22018884,6.885054321,7.255658277
10587,6.303913596,6.084678007999999,5.968964961,6.025577279,6.411432311,6.348538769
5142,8.090314667000001,6.709944696,6.813431481,7.171445578999999,6.902757974,5.54105122
55967,11.13440561,11.35314786,11.40852866,10.80171521,11.36896799,11.23059357
4700,10.50832134,10.62553042,10.686853999999999,10.34475622,10.50230473,10.30001276
93034,3.854135112,3.559236218,3.702205778,4.062094094,3.745549875,3.863246306
377677,7.611816472999999,8.012328497999999,8.067526255,8.408204831,7.977047957999999,8.376138452000001
57419,6.69642364,7.445108082000001,6.737854474,8.108409636000001,7.208443723999999,6.795107472000001
122622,5.24643895,4.685495114,4.622167039,5.469019594,5.874634524,5.435597357000001
27124,5.08773108,5.480320981,5.097897696,5.201088486000001,5.20573495,5.435643887
23545,6.813761194,7.154982057000001,6.990998969,7.047359348,6.839445574,6.578699341
266722,4.507377834,4.053762885,4.539114349,4.023926966,4.512585047,4.424364783
5148,5.741744337,4.85079583,5.193482876,5.190805138,4.924224253999999,5.564441601
5034,10.14735055,10.34521342,9.97339323,10.56019833,10.68350425,10.47019296
79581,7.01190237,6.6192085579999995,6.635686467999999,6.919847275,7.012284233,6.530534783999999
51227,9.49058222,9.822900964,9.372584782,9.504109736,9.488966232000001,9.523098337999999
5833,4.4947174819999995,4.853333657,4.732514168,5.284178166,4.997717601000001,4.853143992
79896,6.991909562000001,6.82411325,6.804907517,6.85086251,6.859365361,7.1665624260000005
496,3.578313028,3.328816268,3.4441324819999997,3.4018848289999997,3.58526705,3.8096691330000003
23396,7.436367012000001,7.446478525,6.791132821000001,6.889815562000001,7.998837063,7.269575037
8529,4.168706108,3.9045189789999997,3.848343209,4.316124383,3.9292457539999996,4.253108095
66002,6.686467136,6.183916503,6.06678247,6.471811217000001,5.901980882999999,6.285052557
11283,3.309685299,3.4454163999999996,3.1314911039999997,3.126105121,3.102352703,3.249847963
4051,4.304148906,4.750508828,5.811222558,4.029875214,4.141400885,4.298825937
5138,6.4697381,6.365762715,7.461045415,5.8927571610000005,5.082689374,5.9321719989999995
8372,4.38199984,4.28959391,3.968007467,3.751890224,4.0561733669999995,4.432865533
5407,4.81009543,4.133888048999999,4.532727307,4.691795686,4.711214303999999,4.69519522
5333,8.118271805,7.703676512,7.454467573,8.173578746,7.74184894,8.355011956
957,7.650783147,7.887605622000001,7.263262787,7.713878852000001,6.951532187000001,7.046271327
1645,3.818098773,4.076104247,4.059794279,3.66092233,3.844134333,3.9981526389999997
2650,8.389914565,8.101833538,8.247641793,8.508785267999999,7.7107388629999996,7.462940995
3767,4.525635832,4.178663893,4.072660694,4.463042337,4.463669648,4.26006598
341947,2.8601596430000003,2.740863961,2.868869001,2.789652341,2.8176417089999997,2.666433768
6572,3.941189097,3.853913903,3.8689812000000003,3.760847405,3.402686519,4.093376201
124,3.5781969160000004,4.338026661000001,5.679668406,3.47868969,3.21700445,3.365122615
5320,9.933939268,7.708705489,8.195151878999999,10.76424063,7.144711776,7.97619263
10991,4.969835348,4.696576125,4.599567645,4.534436711000001,4.3257939930000004,4.857330779
1806,11.72776563,12.15549411,12.16616012,11.74868473,11.38202239,11.21357354
169355,3.316365395,3.5543271830000003,3.34812841,3.419077843,3.2081068999999998,3.4468832239999996
7390,6.56176498,6.461897885,6.701948461000001,6.460474036,6.698751864,7.158386226
30814,4.840105853,4.862217541000001,4.902147912,4.843811872,4.776112415,4.6406852569999995
4697,10.954903,11.41786899,11.25373723,11.13877021,11.62387612,11.41976813
4128,9.440377305,10.26686968,9.886943027000001,9.910695032000001,9.682919897,9.471852749
36,7.077682193999999,7.913530979,7.908149615,7.65887397,7.064310878,6.894530347000001
131,3.507513648,3.4689574289999996,3.600034794,3.69625349,3.594945736,3.8164613189999996
438,4.3952175680000005,4.045406087,4.304995187,4.270247989,4.325124707,4.3952175680000005
2712,3.84924943,3.2060703289999997,3.4076283910000003,3.3541199789999996,3.5545022339999996,3.7365659439999996
6817,5.268893488,5.32750567,5.295901113,5.322735401,5.132055107,5.325602311
27010,7.531808728,6.345273639,6.83365,6.330089144,6.380654056,6.280853346000001
6536,4.242230879,4.118272661000001,4.257318819,4.259798506,4.179978695,4.239145993999999
4122,7.4248472229999996,7.659591429,7.428814178,7.513687815,7.501184305,7.530823925
125,8.724889718,8.682537068,10.57798716,8.591985864,5.334959823999999,6.256270679
7366,4.065041104,4.038547935,4.264363966,4.624999445,3.992387791,4.378485852
100,6.074609926,6.160106217999999,6.574660352,5.774939473,5.403037642999999,5.5457665789999995
80055,6.14406053,7.1142252710000005,6.8943707860000005,7.04270572,6.356470837000001,6.18194422
51703,8.041568896,7.548547967999999,7.8546132129999995,7.533392168,6.814848231,7.089831048
6799,8.00932448,7.955919292999999,9.01659821,8.631104567000001,8.056668766,8.44964283
6583,5.155733921,5.664266995,5.254850117,5.41686372,4.915246835,4.871691056
9583,8.900464377999999,9.213791517999999,9.044912332,9.221498002999999,9.329983197,8.679644352
5265,9.797015717999999,8.038208868,8.762960963,7.561880186000001,7.806489122,6.794451313
91373,3.643266445,3.30918025,3.6911294139999997,4.076862501,3.7274185560000004,3.9739857360000004
6584,6.419892176,6.430455195,6.462385182999999,6.241878037999999,6.686932014,6.096813845
81031,6.415996186,7.070648427,7.287249237,7.667816309,6.989179256,7.027199027999999
64078,6.616155005,6.150374524,7.13703947,6.275348074,4.597201506,6.150374524
23556,7.25169677,7.525004478,7.169504079,6.92609223,7.964653056,7.05600531
955,7.860685232000001,8.414509048,7.898281095,8.332893765,8.543722212999999,8.82636579
5167,5.115368202,6.085801302,5.242705115,4.803682722,5.008029337,6.48806241
6120,9.040111931,9.35295972,9.193550208,9.15522546,9.152959207,8.273599784
114112,6.780956927,7.204252447000001,7.809854957000001,7.545974944,7.184082093,7.533859238
23315,5.788926002,6.057060811,6.199643458,6.744265041,6.131268029,6.191120622000001
1553,4.804208677,4.410538912,4.460500521,4.541412225,4.070528277,4.47212638
8733,8.261283558999999,8.363292914,8.123195507,8.019557492999999,8.389838466,9.015699751
7367,2.996635458,3.115676173,2.93142779,3.08268792,3.046678038,2.986665501
128,10.75995269,11.09945327,11.38490205,10.89122526,10.79521421,10.75227213
5336,7.29286477,7.010713021,7.529072778,7.498201982,8.283463277000001,8.128207294
54898,4.251166178,3.8609566660000003,3.736416507,4.555618772,4.475500358,4.285966785
127,4.868161606,5.229992233,5.393239313,4.910216006000001,4.305129539,5.0147983069999995
337876,3.818098773,4.133887996,3.626587717,4.222145537,4.374730445,4.148535152
26275,9.06460582,9.43858022,9.440683652999999,9.402048185,9.465582629,8.967747387000001
10905,9.445182687,10.20186293,9.966125638,9.908907702999999,9.832020678,9.571769049
55315,7.648728286,6.644551876,7.170551275,6.846188436,6.949646735,7.350148754
54963,7.003091153,7.1243195020000005,7.581999615,7.179846701000001,7.04169006,7.441825915
2673,8.701220787999999,8.817865402,8.808457999,8.575329344,9.234315003999999,8.245006281
10724,10.59298897,11.03026459,11.09030958,10.45080116,10.89069176,10.76122981
7296,10.23440116,10.49633631,10.49092728,10.70743634,10.57963187,10.41749387
192134,4.681154919,4.406675595,4.675606301,4.6413350289999995,4.5007647219999996,4.606910878
142680,7.5139961060000005,7.267475928,7.077058282,7.339064257,7.279502249,7.605309487
1109,3.30285564,3.00833703,3.3467008910000002,3.2736476989999996,2.859908426,3.1398132789999997
6898,4.084063767,4.09313921,3.842129514,4.176152801000001,4.416637348,4.197596913
9060,11.57699484,11.38924273,11.45970686,10.86255356,10.04318381,10.60639662
10455,9.151027648,9.599045992,9.59211448,9.444858862,9.862654081,9.800421539
6526,9.232043113,9.606919571,9.752913691,8.785485936,9.562595373999999,9.28746393
4540,13.29449056,13.2173905,13.01167872,12.44539743,12.386273300000001,12.67764451
4860,6.811521172999999,6.4002536039999995,6.512511877000001,5.7031893810000005,5.427420965,5.022693651
2710,5.398996952,5.268920556,5.395540745,5.864274362000001,5.981193395,5.7099055110000005
353,7.719263087000001,7.577106426,7.869125958,7.638550395,7.915124822,8.009516997
4668,7.569061696,6.539881712000001,7.669783311000001,6.954399985,7.65392796,7.584936175
259230,8.56625724,8.743640917999999,9.412032032,8.500118774,8.056489122999999,8.044272428
8528,4.8851523939999995,4.80701191,4.219901361,4.6466202480000005,4.801947751,5.067393287
3283,3.6320482760000004,3.805666151,3.22649677,3.9784273569999997,3.9893370480000003,3.893760065
3284,4.208212931,3.196698843,3.887864697,4.734008157,3.9062084539999997,4.425742479
3633,7.685758057999999,7.359491432,7.113271086,7.137007046,6.981445375,7.087169517
129807,6.356354443,5.526415925,6.068052831,6.299118489,5.901980882999999,6.459212392
7923,8.020556277,8.261838213999999,7.623656583,8.31965079,7.362083161,8.161642611
10554,7.843805896,7.659243667999999,7.868283001,8.039664062,8.398612514,8.281719701
6392,10.84363354,10.88402634,11.56045405,10.79177648,10.57406801,10.36761944
10919,6.339331316,5.8934248060000005,6.4420113510000006,6.012840991,5.813001234,6.06472985
4758,6.857618499,6.071504002,6.277501987999999,6.433657185,6.441022102000001,6.57345948
84912,7.579766552000001,7.937165631,7.586584713,7.608958101,7.7941436170000005,7.349791013
5150,8.231295267,8.576974001,8.478380272999999,8.745221414,9.53308295,8.771693171
56953,5.144380232,4.804196293,5.108319764,4.9854093839999996,4.701467729,4.919185864
57194,6.34399077,6.165634695,6.258983232,6.501507054,5.741100676,6.036514757999999
2878,8.820583715,9.438890775,9.021124526,6.77131386,7.334399745,10.59597317
4056,4.830710135,4.589764575,4.804358537,4.918440867,4.568656358,4.400095396
3931,5.713340004,5.6488588889999996,6.27084106,5.4884599089999995,4.763763536,5.5504984660000005
3073,7.994456144,8.304582098,8.461231496,8.624943892000001,9.085554327,9.044125257000001
4722,9.052215444,9.051836300000002,9.220000312,8.751236062,9.389907066000001,9.120702775
534,4.817185717,4.584143221000001,4.761744543,4.896434115,4.562031533,4.59330191
2592,6.6836118529999995,6.5223722660000005,7.285042348999999,6.953907157000001,6.720045141,7.395325866
2595,6.2924164110000005,6.2195876310000004,5.573896223999999,6.042496087000001,6.331681753,6.1052119220000005
10195,7.265297242999999,7.1116200460000005,6.9107447660000005,7.21301653,7.500849059,7.426971909
9374,6.541050928,6.174074567000001,6.2337389089999995,6.494829485,6.576459507,6.68715744
65010,4.419493776,4.361585224,4.434185316000001,4.528111399,4.370429549,4.1948355489999996
1719,7.074536655,7.92260625,7.509066597,7.422337034,8.159886105,7.3298912
221823,3.494888827,3.269113458,3.187681645,3.128497935,3.305221393,3.4081695589999996
8705,6.9033422579999995,6.315920727000001,6.56075639,5.948987001,6.105752545,6.631704942000001
358,8.468542012,8.147381586,7.318963032999999,9.160619985,8.054790348,8.165772264
257068,4.619759274,4.764676208,4.266966674,4.683364523,4.544097975,4.6648884719999995
9551,10.48109186,10.76822964,10.50024481,10.37056579,10.70980115,10.47019296
11185,7.180366331,7.319063964,7.3025064870000005,7.790250088,6.578755113,6.852658578
23761,7.25229741,7.067645532,7.150221516,7.303975557,7.571392834,7.314521877000001
23600,3.437174905,3.673910471,3.5714457569999998,3.5758703510000003,3.31534122,3.624049238
26063,8.322304093,8.668060597,8.115211836,8.411033056,8.235753929,8.140835873
1650,9.747009253,10.06822316,10.02717295,10.19780907,10.82454932,10.47433489
126,7.076635272000001,8.365836182999999,9.570965963999999,7.226717972,6.075887977000001,7.743904322000001
222537,4.6359878960000005,4.337530171,4.149671054,4.054139962,4.2470051689999995,4.263237864
90423,6.195561465,5.934127642999999,5.931665109,6.538197966,6.326719245,6.059046586
58510,6.124985816000001,5.839828536000001,5.792720388999999,5.978707435,5.827813971,5.947997582
8790,7.688243421,7.561707963,7.501005523,8.055870273,7.385055666,7.257520445
1548,5.059297994,4.561687134,5.092996108,4.915410141000001,5.3529698969999995,5.140140532
3145,7.3898589029999995,7.04552329,7.052654917000001,7.51061332,7.642158867999999,7.346679472000001
160728,4.738891575,4.247388288,4.540923931,4.375252495,4.240643727,4.323811319
8972,4.625993239,3.198866242,5.058884873999999,3.5322488869999997,2.998927239,3.891006201
11254,2.7082254939999997,2.820667528,2.733086381,2.557029532,2.533440137,2.707346067
8396,7.551229295,7.674812867999999,7.600961645,7.663481666,7.740134515,8.298212933
284098,5.316067277,5.7689452679999995,5.587956543,5.330754486,5.633206375,4.432865533
6716,4.878617021,4.845148143,4.431014971000001,4.538090559,4.431766725,4.644474425
31,7.110228151,7.55166046,7.211687384,7.642178004,7.776784051,7.384736267
